row_id,anon_vehicle_num,vehicle_type,axles_num,vehicle_code,payment_code_type,GBP_payment_amount,tollplaza_id,tollplaza_code,day_name_of_week,month_name,day_of_month,time,year
263,866998,car,2,VC965,PTC,1.34,4039,PC73BE1E2,Fri,Aug,13,11:00:14,2021
264,9057323,truck,4,VCB43,PTC,7.42,4612,PC871C1FC,Thu,Aug,12,23:25:40,2021
265,8091650,car,2,VC965,PTP,6.71,4686,PCD6E5E77,Fri,Aug,6,03:55:57,2021
266,2155384,car,2,VC965,PTC,3.95,4314,PC7E9E8F3,Thu,Aug,5,23:24:23,2021
267,1867583,car,2,VC965,PTE,5.18,4608,PCACD1BEE,Tue,Aug,3,06:54:05,2021
268,2703371,truck,4,VCB43,PTP,4.23,4063,PC7667A3E,Mon,Aug,16,07:28:50,2021
269,8368036,car,2,VC965,PTC,0.45,4944,PC41EEC34,Tue,Aug,3,20:00:16,2021
270,3418635,truck,4,VCB43,PTP,8.5,4246,PC95F5F6B,Mon,Aug,16,07:03:18,2021
271,301035,car,2,VC965,PTE,7.4,4438,PC665A28E,Sun,Aug,15,16:44:18,2021
272,4648848,car,2,VC965,PTE,1.18,4234,PC5EBC1E1,Thu,Aug,12,13:34:54,2021
273,758078,car,2,VC965,PTP,7.12,4050,PC822E359,Fri,Aug,13,02:09:10,2021
274,1517284,van,2,VCD2F,PTC,5.23,4721,PCE937423,Sat,Aug,7,04:50:03,2021
275,5708944,car,2,VC965,PTE,1.28,4130,PC9F22103,Wed,Aug,4,20:38:41,2021
276,202496,car,2,VC965,PTC,8.08,4852,PC68969FB,Thu,Jul,29,20:17:07,2021
277,6716922,truck,4,VCB43,PTC,6.42,4575,PC84D9FC1,Thu,Jul,29,19:34:22,2021
278,5536264,car,2,VC965,PTE,5.34,4326,PC356AE8F,Sun,Aug,8,03:23:33,2021
279,2105735,car,2,VC965,PTE,2.17,4694,PCBCF42C2,Sun,Aug,8,07:34:29,2021
280,8857993,car,2,VC965,PTC,8.24,4551,PCCA5979C,Sat,Jul,31,12:39:28,2021
281,514282,car,2,VC965,PTP,8.12,4775,PCA50FB36,Mon,Aug,9,15:56:14,2021
282,847307,truck,4,VCB43,PTE,6.46,4146,PCF91266E,Fri,Aug,6,23:44:18,2021
283,2573891,van,2,VCD2F,PTC,7.7,4042,PC5D4DE09,Sat,Aug,7,06:42:24,2021
284,9009917,car,2,VC965,PTC,0.67,4904,PC36C6441,Fri,Aug,6,08:07:39,2021
285,1701415,truck,4,VCB43,PTP,8.07,4556,PC18C31F6,Thu,Aug,19,14:34:35,2021
286,5040531,car,2,VC965,PTE,1.31,4812,PC22D9C6D,Sat,Aug,7,20:38:49,2021
287,1297862,car,2,VC965,PTC,2.75,4742,PC05B8749,Fri,Aug,20,13:15:02,2021
288,1932822,van,2,VCD2F,PTP,5.36,4788,PC00AE965,Wed,Aug,4,06:15:30,2021
289,8569313,car,2,VC965,PTC,8.08,4830,PC12EEFE0,Sat,Jul,31,21:51:59,2021
290,6311114,car,2,VC965,PTP,4.03,4218,PC8DF4919,Sun,Aug,8,06:33:09,2021
291,1451546,car,2,VC965,PTC,8.06,4754,PC99AE725,Mon,Aug,16,06:11:04,2021
292,1711676,van,2,VCD2F,PTP,0.74,4960,PC6A1BCA4,Fri,Aug,20,13:36:58,2021
293,6740804,car,2,VC965,PTC,1.93,4090,PC1EE951B,Mon,Aug,9,18:51:11,2021
294,9049528,car,2,VC965,PTE,4.76,4804,PC68484C6,Wed,Aug,18,12:19:24,2021
295,5269094,van,2,VCD2F,PTP,0.58,4617,PC7758F89,Sun,Aug,15,08:30:45,2021
296,4753661,car,2,VC965,PTC,4.39,4150,PCC8441A8,Wed,Aug,11,13:15:58,2021
297,1948111,car,2,VC965,PTP,4.46,4086,PC23E470D,Sat,Aug,14,09:06:09,2021
298,5894664,van,2,VCD2F,PTE,1.61,4730,PC7DC0964,Tue,Aug,17,00:00:26,2021
299,5455717,truck,4,VCB43,PTP,4.9,4925,PCE5E04A2,Wed,Aug,11,04:51:17,2021
300,1499647,car,2,VC965,PTC,4.46,4629,PCC5E1C04,Mon,Aug,2,21:43:22,2021
301,2843245,truck,4,VCB43,PTE,3.2,4286,PC12BE494,Thu,Aug,5,21:50:38,2021
302,9796603,truck,4,VCB43,PTE,7.9,4617,PC7758F89,Mon,Aug,16,04:30:00,2021
303,5671860,car,2,VC965,PTE,4.43,4556,PC18C31F6,Sun,Aug,1,21:21:40,2021
304,425972,truck,4,VCB43,PTC,6.12,4183,PCF5E7754,Tue,Aug,17,04:20:26,2021
305,7588083,car,2,VC965,PTE,4.57,4089,PC3CCA187,Tue,Aug,10,07:28:04,2021
306,4816147,car,2,VC965,PTC,6.33,4230,PC19CE0DB,Wed,Aug,4,03:45:21,2021
307,461211,car,2,VC965,PTP,1.93,4615,PC1ECBA39,Thu,Aug,12,06:45:42,2021
308,7091224,car,2,VC965,PTC,1.89,4720,PCDD23528,Fri,Jul,30,07:48:58,2021
309,3540160,car,2,VC965,PTP,2.17,4905,PCE1EA438,Sat,Aug,14,03:11:57,2021
310,863358,van,2,VCD2F,PTC,3.95,4758,PCCE12794,Sat,Aug,21,01:26:42,2021
311,2813269,truck,4,VCB43,PTE,1.83,5000,PCFE7F7FE,Sat,Aug,21,07:49:28,2021
312,4346673,car,2,VC965,PTE,3.61,4360,PC084F676,Sun,Aug,15,02:47:01,2021
313,2872850,truck,4,VCB43,PTC,6.91,4746,PC0514825,Mon,Aug,9,05:22:43,2021
314,6322565,car,2,VC965,PTP,8.46,4781,PC0D83A1E,Thu,Aug,12,02:39:09,2021
315,2138116,car,2,VC965,PTC,3.3,4706,PCD8D5094,Tue,Aug,10,13:58:49,2021
316,9574626,van,2,VCD2F,PTP,3.18,4678,PCD175301,Sat,Aug,14,23:05:55,2021
317,8951022,car,2,VC965,PTP,5.44,4125,PC8AAEF51,Thu,Aug,5,18:17:26,2021
318,6597551,truck,4,VCB43,PTC,6.82,4229,PCD0DDD3D,Sat,Jul,31,09:29:28,2021
319,3348298,car,2,VC965,PTC,0.45,4100,PCC6DD8D5,Sun,Aug,8,22:50:36,2021
320,846482,car,2,VC965,PTP,7.85,4812,PC22D9C6D,Fri,Jul,30,20:45:55,2021
321,6676389,car,2,VC965,PTE,0.92,4574,PCC1F6F13,Tue,Aug,3,11:54:14,2021
322,5427260,car,2,VC965,PTP,6.4,4902,PC425C6EC,Mon,Aug,9,16:32:26,2021
323,1653255,truck,4,VCB43,PTE,5.8,4938,PC6C57ED3,Tue,Aug,17,07:58:48,2021
324,2976969,car,2,VC965,PTC,0.61,4479,PCCA36E4D,Tue,Aug,17,19:16:31,2021
325,2959955,car,2,VC965,PTC,8.31,4191,PCCC28F87,Tue,Aug,17,10:01:21,2021
326,8519579,car,2,VC965,PTP,3.37,4278,PC4847214,Sun,Aug,8,13:34:03,2021
327,340196,truck,4,VCB43,PTP,7.42,4025,PC5ABB8E4,Wed,Aug,4,13:51:04,2021
328,1959570,truck,4,VCB43,PTP,1.28,4700,PC14E538A,Sun,Aug,15,14:02:51,2021
329,4214176,car,2,VC965,PTP,4.06,4145,PC5FBE4B8,Tue,Aug,3,14:46:46,2021
330,430612,truck,4,VCB43,PTE,6.92,4894,PCDADB8C6,Sat,Aug,7,11:24:50,2021
331,2164841,car,2,VC965,PTP,5.81,4509,PCA2E8463,Sat,Aug,7,10:02:09,2021
332,6533535,car,2,VC965,PTP,6.27,4827,PC7D68CD9,Wed,Aug,18,15:40:47,2021
333,4798571,truck,4,VCB43,PTC,5.72,4620,PC43973F9,Tue,Aug,17,10:44:33,2021
334,2760594,car,2,VC965,PTC,2.32,4569,PC20129F9,Sun,Aug,15,18:22:49,2021
335,2304313,truck,4,VCB43,PTE,3.5,4021,PC851E565,Sat,Aug,14,12:31:44,2021
336,2985337,car,2,VC965,PTC,3.12,4838,PCEECD973,Sat,Aug,7,10:52:13,2021
337,4227039,car,2,VC965,PTP,4.02,4732,PCD83DE25,Sat,Aug,21,09:14:47,2021
338,1255970,truck,4,VCB43,PTC,6.33,4691,PCFAB001F,Thu,Aug,5,08:01:30,2021
339,5241924,truck,4,VCB43,PTC,1.43,4536,PCC6C5CFB,Fri,Aug,13,01:03:49,2021
340,7451832,car,2,VC965,PTE,2.12,4898,PC0AE9E1B,Tue,Aug,3,20:43:16,2021
341,3989343,truck,4,VCB43,PTP,1.18,4267,PCE51C5C7,Mon,Aug,2,04:45:44,2021
342,1804267,van,2,VCD2F,PTC,5.33,4066,PC883FCA9,Sat,Aug,14,18:14:30,2021
343,1589440,truck,4,VCB43,PTC,3.9,4934,PC3ED26A2,Tue,Aug,17,17:11:29,2021
344,7750582,car,2,VC965,PTE,6.27,5010,PC028872C,Sat,Aug,21,19:27:45,2021
345,116476,car,2,VC965,PTP,3.12,4325,PC8FC83B3,Sun,Aug,8,12:34:50,2021
346,2617674,car,2,VC965,PTE,2.14,4887,PC81776BA,Fri,Aug,20,07:15:06,2021
347,4228191,car,2,VC965,PTP,7.35,4996,PC6A4F55F,Tue,Aug,10,21:55:17,2021
348,109141,van,2,VCD2F,PTE,2.73,4974,PCDEB8E32,Mon,Aug,9,14:43:31,2021
349,5065439,car,2,VC965,PTE,4.11,4927,PC2D22627,Wed,Aug,11,16:55:19,2021
350,1852318,truck,4,VCB43,PTP,7.81,4091,PC2E099B4,Sun,Aug,22,15:33:59,2021
351,3191217,car,2,VC965,PTP,7.11,4105,PC43919D1,Tue,Aug,17,19:49:02,2021
352,8036070,car,2,VC965,PTC,7.58,4721,PCE937423,Fri,Aug,20,13:55:39,2021
353,7270810,car,2,VC965,PTP,1.29,4908,PC3D16FC5,Thu,Jul,29,17:40:36,2021
354,4800433,car,2,VC965,PTP,3.06,4733,PC797AEBF,Sat,Jul,31,07:08:17,2021
355,7600086,car,2,VC965,PTE,3.99,4730,PC7DC0964,Sun,Aug,15,14:59:08,2021
356,1308715,truck,4,VCB43,PTP,2.94,4491,PCA52F720,Mon,Aug,16,20:41:37,2021
357,448292,car,2,VC965,PTC,1.58,4827,PC7D68CD9,Thu,Aug,19,16:46:20,2021
358,8125706,truck,4,VCB43,PTE,0.64,4902,PC425C6EC,Tue,Aug,3,10:52:15,2021
359,7354020,truck,4,VCB43,PTC,3.84,4967,PC2AFCB31,Sat,Aug,7,22:39:54,2021
360,8604614,car,2,VC965,PTP,5.6,4355,PC0EF761B,Fri,Aug,20,12:45:43,2021
361,8074052,car,2,VC965,PTE,2.6,4252,PCA32686D,Mon,Aug,16,04:34:39,2021
362,3137291,car,2,VC965,PTC,7.31,4669,PC36675CE,Tue,Aug,17,21:02:38,2021
363,7817055,car,2,VC965,PTC,4.03,4051,PC3B970F2,Mon,Aug,2,07:57:43,2021
364,9979009,car,2,VC965,PTE,6.69,4139,PC924C594,Mon,Aug,2,23:55:35,2021
365,7381741,car,2,VC965,PTE,3.36,4470,PCB4FF8FA,Wed,Aug,18,07:46:35,2021
366,6413555,car,2,VC965,PTC,0.06,4517,PC9AF321D,Tue,Aug,10,09:53:24,2021
367,5271350,car,2,VC965,PTP,1.59,4175,PC08EA270,Thu,Aug,5,09:24:17,2021
368,5887331,car,2,VC965,PTP,0.23,4995,PCBE6ABE5,Sat,Aug,21,02:13:24,2021
369,2484968,car,2,VC965,PTC,8.2,4616,PCE6675F9,Fri,Aug,13,03:38:51,2021
370,2023578,car,2,VC965,PTC,8.49,4124,PC3338D42,Sun,Aug,15,21:25:06,2021
371,2574839,car,2,VC965,PTP,5.15,4133,PC30FC453,Sat,Aug,14,14:44:43,2021
372,192172,truck,4,VCB43,PTE,7.67,4687,PC52E7369,Sat,Aug,21,11:27:08,2021
373,1794758,truck,4,VCB43,PTE,4.57,4190,PCDFC1E11,Sat,Jul,31,09:30:08,2021
374,254824,car,2,VC965,PTC,2.38,4670,PC2BE6D87,Tue,Aug,3,14:17:39,2021
375,8317981,truck,4,VCB43,PTC,1.04,4368,PC909A324,Sun,Aug,8,21:51:35,2021
376,7578701,van,2,VCD2F,PTP,3.28,4222,PC15EC378,Wed,Aug,11,15:12:48,2021
377,2555513,car,2,VC965,PTP,2.81,4184,PC43A5E42,Thu,Aug,5,12:56:57,2021
378,2119264,car,2,VC965,PTC,3.12,4446,PC7F1A5B9,Tue,Aug,17,01:48:59,2021
379,239988,car,2,VC965,PTC,8.04,4042,PC5D4DE09,Sat,Aug,21,20:51:46,2021
380,147156,van,2,VCD2F,PTE,6.63,4396,PCA00BC1C,Mon,Aug,16,11:08:11,2021
381,6891565,car,2,VC965,PTC,4.47,4855,PC03C5C15,Sun,Aug,8,18:05:36,2021
382,4765841,car,2,VC965,PTP,4.03,5004,PC2111CF9,Fri,Aug,6,20:55:48,2021
383,9017443,car,2,VC965,PTP,3.93,4243,PCC4F7DCE,Fri,Aug,6,10:14:37,2021
384,8747053,car,2,VC965,PTP,1.3,4080,PCBE7E15B,Sat,Aug,21,21:23:37,2021
385,839289,truck,4,VCB43,PTP,2.1,4468,PC040ADB3,Sat,Jul,31,03:38:36,2021
386,7212737,car,2,VC965,PTP,6.8,4121,PCEC57A8E,Sun,Aug,15,14:11:42,2021
387,9707238,truck,4,VCB43,PTP,5.6,4799,PCC3A370A,Sat,Jul,31,22:09:56,2021
388,9288974,car,2,VC965,PTC,6.96,4748,PCF2ECD29,Mon,Aug,16,23:15:11,2021
389,2130769,car,2,VC965,PTC,8.34,4693,PCB4CDDA5,Fri,Jul,30,20:43:48,2021
390,3651531,car,2,VC965,PTE,0.45,4750,PCD987A9D,Tue,Aug,10,02:13:35,2021
391,5066582,car,2,VC965,PTC,6.83,4165,PC0D2B95C,Sun,Aug,22,16:20:32,2021
392,318251,car,2,VC965,PTC,1.66,4384,PC59A33DE,Sat,Aug,21,10:40:29,2021
393,1018828,car,2,VC965,PTC,5.4,4929,PC9E503B6,Sat,Aug,21,13:30:56,2021
394,4329135,car,2,VC965,PTP,5.84,4394,PCD3A817A,Sun,Aug,8,17:03:19,2021
395,5510586,car,2,VC965,PTE,4.35,4931,PC3D30AD0,Tue,Aug,3,22:42:16,2021
396,1292686,van,2,VCD2F,PTC,6.44,4644,PC411FDC0,Mon,Aug,16,07:20:43,2021
397,2875806,truck,4,VCB43,PTE,4.87,4023,PC77793DF,Thu,Aug,5,01:52:17,2021
398,5025963,car,2,VC965,PTC,4.5,4534,PCAD9E1F9,Sat,Jul,31,08:15:24,2021
399,2358436,car,2,VC965,PTP,2.81,4835,PC4645718,Sat,Aug,14,05:27:21,2021
400,4363896,truck,4,VCB43,PTE,1.74,4280,PC03A5F23,Fri,Aug,20,07:33:43,2021
401,7051510,truck,4,VCB43,PTC,8.5,4266,PC39B17A9,Fri,Aug,6,02:08:16,2021
402,5575517,car,2,VC965,PTE,6.11,4540,PC5CAF0A7,Fri,Aug,6,13:29:57,2021
403,2930078,car,2,VC965,PTC,3.06,5010,PC028872C,Sat,Jul,31,00:10:02,2021
404,1439079,truck,4,VCB43,PTP,3.46,4048,PC1FE6483,Thu,Jul,29,15:14:45,2021
405,2085626,truck,4,VCB43,PTC,5.9,4810,PC2CA4087,Mon,Aug,9,16:59:57,2021
406,809065,car,2,VC965,PTE,5.72,4147,PC4D2C5A7,Mon,Aug,9,16:41:38,2021
407,4100648,car,2,VC965,PTP,3.31,4082,PCF86214E,Fri,Aug,6,06:10:52,2021
408,9745831,truck,4,VCB43,PTC,7.33,4078,PC8473A64,Thu,Aug,19,11:38:52,2021
409,7337960,car,2,VC965,PTE,1.06,4695,PC4A5D62F,Fri,Aug,6,03:00:46,2021
410,3612246,car,2,VC965,PTE,0.15,4973,PC9C7C18E,Tue,Aug,10,15:04:38,2021
411,8601164,car,2,VC965,PTC,4.2,4699,PC2C1B987,Tue,Aug,10,19:31:40,2021
412,6123311,truck,4,VCB43,PTE,1.45,4136,PCA579A65,Sat,Jul,31,15:35:09,2021
413,3507029,car,2,VC965,PTP,8.5,4106,PC9764C98,Mon,Aug,2,08:29:14,2021
414,1725151,truck,4,VCB43,PTP,2.51,4468,PC040ADB3,Tue,Aug,3,10:38:37,2021
415,8860504,car,2,VC965,PTC,0.55,4134,PC767BBB2,Wed,Aug,11,11:29:02,2021
416,2017681,truck,4,VCB43,PTE,3.58,4422,PCF514246,Sat,Aug,7,22:59:56,2021
417,8183479,car,2,VC965,PTE,5.36,4273,PC0EF5BA6,Sat,Aug,7,23:16:29,2021
418,8811914,car,2,VC965,PTE,1.89,4892,PC7AA5B2F,Tue,Aug,17,02:49:59,2021
419,9631688,car,2,VC965,PTC,6.18,4230,PC19CE0DB,Sun,Aug,15,00:53:46,2021
420,8193463,truck,4,VCB43,PTP,3.12,4240,PC72FE04B,Mon,Aug,9,02:25:32,2021
421,1766709,car,2,VC965,PTP,8.17,4342,PCE7F2748,Tue,Aug,3,19:54:41,2021
422,4909497,car,2,VC965,PTE,0.52,4605,PCEB27C63,Tue,Aug,10,08:15:41,2021
423,7279029,truck,4,VCB43,PTP,3.39,4188,PCDB12C82,Thu,Aug,19,16:48:08,2021
424,4791619,car,2,VC965,PTC,6.55,4001,PC58105BF,Wed,Aug,18,14:23:40,2021
425,8712036,car,2,VC965,PTP,2.12,4971,PC0BD172F,Sat,Aug,7,09:05:10,2021
426,4973747,car,2,VC965,PTE,5.03,4456,PC8DFF744,Thu,Aug,19,04:58:15,2021
427,2800039,car,2,VC965,PTP,0.02,4975,PC818101A,Sun,Aug,1,04:42:52,2021
428,9337207,car,2,VC965,PTP,2.61,4643,PC6713209,Thu,Aug,5,14:45:19,2021
429,9220703,car,2,VC965,PTC,5.91,4386,PC948D5B2,Wed,Aug,11,06:53:51,2021
430,5090710,car,2,VC965,PTE,6.33,4671,PCCAAFB48,Thu,Aug,12,03:06:56,2021
431,9726834,truck,4,VCB43,PTP,4.37,4785,PC787D664,Wed,Aug,18,01:59:31,2021
432,8464288,car,2,VC965,PTE,0.7,4698,PC8BCEB19,Fri,Aug,20,20:39:23,2021
433,2918487,car,2,VC965,PTP,3.35,4167,PC8453073,Tue,Aug,10,07:41:38,2021
434,6975253,car,2,VC965,PTE,7.46,4917,PCD8C66B1,Sun,Aug,8,15:32:55,2021
435,873000,car,2,VC965,PTP,3.49,4409,PC44E2F09,Sat,Jul,31,05:54:57,2021
436,7144030,truck,4,VCB43,PTE,7.21,4007,PCDF9F773,Thu,Aug,5,12:16:13,2021
437,74751,car,2,VC965,PTP,6.41,5008,PC48D61BB,Wed,Aug,18,23:08:31,2021
438,3092624,car,2,VC965,PTE,7.06,4574,PCC1F6F13,Mon,Aug,16,15:31:24,2021
439,8043044,truck,4,VCB43,PTP,1.54,4712,PC94168A2,Thu,Aug,19,23:08:03,2021
440,6763315,car,2,VC965,PTP,8.28,4056,PC9FBBA67,Thu,Aug,19,18:40:24,2021
441,7665718,van,2,VCD2F,PTP,2.51,4610,PCA4D3E9B,Thu,Aug,5,08:14:28,2021
442,2030697,car,2,VC965,PTE,2.57,4558,PC575F591,Wed,Aug,18,05:43:44,2021
443,3546362,car,2,VC965,PTP,5.53,4589,PC1477DC9,Mon,Aug,2,03:52:31,2021
444,5579622,car,2,VC965,PTE,4.87,4581,PCC347465,Mon,Aug,16,00:20:11,2021
445,6766212,truck,4,VCB43,PTE,0.73,4802,PCBDD55F1,Mon,Aug,9,16:40:36,2021
446,8678822,car,2,VC965,PTP,1.29,4722,PC035B71E,Thu,Aug,19,02:55:39,2021
447,2515206,car,2,VC965,PTE,0.92,4223,PCA37D114,Thu,Aug,12,17:06:06,2021
448,9647104,car,2,VC965,PTE,8.56,4576,PC394C979,Mon,Aug,16,18:09:47,2021
449,8363585,car,2,VC965,PTE,0.57,4128,PCC0E7E2A,Fri,Aug,6,12:07:31,2021
450,954814,truck,4,VCB43,PTP,1.55,4063,PC7667A3E,Sat,Aug,14,22:43:39,2021
451,3500082,car,2,VC965,PTE,3.5,4475,PCCC0D001,Fri,Jul,30,15:15:49,2021
452,4302933,car,2,VC965,PTP,5.48,4888,PC46C55B4,Thu,Jul,29,22:44:15,2021
453,1281592,truck,4,VCB43,PTP,4.79,4986,PC9787B8A,Sat,Aug,21,11:38:46,2021
454,1668996,car,2,VC965,PTP,1.69,4172,PC1A43FB7,Wed,Aug,11,09:22:42,2021
455,2799295,truck,4,VCB43,PTE,8.41,4374,PCC321538,Thu,Aug,19,19:22:53,2021
456,155498,truck,4,VCB43,PTC,8.54,4027,PCE7A4F34,Tue,Aug,10,12:54:07,2021
457,3127161,van,2,VCD2F,PTC,6.1,4072,PC69F3F14,Sat,Aug,21,16:57:14,2021
458,8415963,car,2,VC965,PTE,5.86,4067,PC1CCD955,Thu,Aug,19,16:29:39,2021
459,4507082,car,2,VC965,PTP,5.7,4596,PC6558A56,Thu,Aug,5,03:33:30,2021
460,7935251,car,2,VC965,PTE,1.85,4729,PC5170BF4,Fri,Aug,13,09:00:36,2021
461,2868406,car,2,VC965,PTE,8.28,4451,PCF95BF53,Wed,Aug,11,19:02:46,2021
462,2337912,car,2,VC965,PTE,4.67,4419,PC99BB7A3,Mon,Aug,2,19:31:03,2021
463,3881228,car,2,VC965,PTE,7.39,4920,PC42A3AB0,Mon,Aug,16,16:30:43,2021
464,5263238,car,2,VC965,PTE,7.43,4991,PC5B5C16D,Wed,Aug,11,01:51:46,2021
465,4571658,van,2,VCD2F,PTE,0.03,4622,PCF31BD97,Sun,Aug,15,04:25:10,2021
466,3017277,car,2,VC965,PTE,0.24,4642,PC17D596F,Thu,Aug,19,23:55:54,2021
467,9879687,car,2,VC965,PTP,5.93,4158,PCAA68777,Sun,Aug,22,03:51:32,2021
468,4056126,car,2,VC965,PTE,0.33,4392,PCAF6E464,Fri,Aug,13,10:00:03,2021
469,6201597,van,2,VCD2F,PTE,6.73,4091,PC2E099B4,Thu,Aug,5,13:34:50,2021
470,5063598,truck,4,VCB43,PTP,3.46,4838,PCEECD973,Tue,Aug,3,01:04:46,2021
471,4666427,car,2,VC965,PTP,5.82,4328,PC3777B8E,Sun,Aug,15,06:09:40,2021
472,9169123,car,2,VC965,PTP,1.91,4038,PC77889B3,Sun,Aug,15,08:07:00,2021
473,3521342,truck,4,VCB43,PTP,4.39,4129,PCA6127FF,Sun,Aug,22,16:23:05,2021
474,4997147,car,2,VC965,PTP,0.04,4478,PCB02917E,Fri,Jul,30,07:28:31,2021
475,4334699,car,2,VC965,PTP,0.92,4879,PCC90A061,Tue,Aug,3,04:49:32,2021
476,3896955,van,2,VCD2F,PTP,7.9,4924,PCE3427C5,Sun,Aug,1,16:32:40,2021
477,685502,car,2,VC965,PTE,8.23,4215,PC4C76F48,Sun,Aug,1,14:13:06,2021
478,3723750,truck,4,VCB43,PTC,4.89,4385,PC148C815,Wed,Aug,4,06:20:23,2021
479,8981107,car,2,VC965,PTC,3.01,4585,PCF3AE602,Sun,Aug,22,14:50:30,2021
480,8161215,truck,4,VCB43,PTE,5.15,4060,PC481C9F9,Sun,Aug,15,07:08:24,2021
481,5494532,truck,4,VCB43,PTC,4.87,4839,PCA0290AD,Sat,Aug,21,11:14:40,2021
482,4709167,car,2,VC965,PTP,8.2,4442,PC05C2F86,Wed,Aug,11,20:32:07,2021
483,326314,car,2,VC965,PTC,0.08,4183,PCF5E7754,Sun,Aug,22,05:19:54,2021
484,256879,car,2,VC965,PTP,0.83,4476,PC439FA2D,Thu,Jul,29,14:21:36,2021
485,5763581,van,2,VCD2F,PTP,6.4,4753,PC6AA246E,Fri,Jul,30,11:05:14,2021
486,8131510,car,2,VC965,PTP,2.63,4437,PCBE6CB59,Tue,Aug,17,18:49:46,2021
487,8025290,car,2,VC965,PTE,1.14,4418,PCF6EECB2,Mon,Aug,9,03:42:43,2021
488,1988177,car,2,VC965,PTP,0.45,4032,PC578F087,Fri,Jul,30,01:56:01,2021
489,8145530,car,2,VC965,PTE,3.22,4835,PC4645718,Sun,Aug,8,00:30:25,2021
490,3562599,van,2,VCD2F,PTE,3.0,4909,PCDED6F20,Tue,Aug,10,06:44:29,2021
491,1916677,car,2,VC965,PTC,5.15,4036,PCE6CC50C,Tue,Aug,17,16:54:51,2021
492,6726273,truck,4,VCB43,PTE,3.61,4096,PCFA4F864,Wed,Aug,18,06:21:04,2021
493,8523480,car,2,VC965,PTE,5.4,4081,PCC825DB2,Wed,Aug,4,23:24:38,2021
494,1631685,truck,4,VCB43,PTE,5.83,4573,PC4D8469D,Thu,Aug,19,00:56:38,2021
495,9252011,truck,4,VCB43,PTC,6.57,4675,PCE49911B,Sat,Aug,14,03:33:50,2021
496,7300558,car,2,VC965,PTC,5.07,4480,PC9A343F9,Sat,Aug,21,22:03:13,2021
497,848840,car,2,VC965,PTE,6.51,4293,PC2A27502,Wed,Aug,4,15:40:58,2021
498,4739032,car,2,VC965,PTP,7.11,4749,PC65C93B7,Fri,Aug,13,20:46:37,2021
499,1489777,van,2,VCD2F,PTP,2.83,4110,PCF891CEB,Mon,Aug,2,12:44:36,2021
500,7710222,car,2,VC965,PTP,1.56,4569,PC20129F9,Thu,Aug,5,17:09:26,2021
501,6885916,car,2,VC965,PTC,6.27,4656,PC63844BC,Fri,Aug,13,02:03:31,2021
502,1900389,truck,4,VCB43,PTC,3.21,4983,PCC3E4ADA,Wed,Aug,4,18:50:39,2021
503,4875056,truck,4,VCB43,PTP,7.71,4289,PCF621E92,Tue,Aug,17,22:35:16,2021
504,9306326,truck,4,VCB43,PTC,5.18,4860,PCF4A2DA9,Sat,Aug,14,04:09:11,2021
505,8211013,car,2,VC965,PTP,5.39,4130,PC9F22103,Thu,Aug,12,11:53:39,2021
506,6412488,car,2,VC965,PTE,3.46,4199,PC7CCC47B,Tue,Aug,3,16:42:19,2021
507,8703705,car,2,VC965,PTC,6.12,4138,PC79E328A,Fri,Aug,6,07:58:40,2021
508,278147,truck,4,VCB43,PTE,0.43,4234,PC5EBC1E1,Thu,Aug,12,06:47:15,2021
509,960545,van,2,VCD2F,PTE,6.93,4084,PC71D433F,Mon,Aug,16,12:14:34,2021
510,6056685,car,2,VC965,PTE,5.2,4711,PC340B4DE,Wed,Aug,18,12:30:35,2021
511,4273899,truck,4,VCB43,PTP,8.56,4499,PC1EEDA04,Wed,Aug,4,20:40:31,2021
512,7485577,car,2,VC965,PTE,4.99,4709,PCC8C7059,Sat,Aug,7,11:34:45,2021
513,120233,car,2,VC965,PTC,3.3,4452,PC8C7C5D7,Mon,Aug,16,20:54:00,2021
514,2438318,car,2,VC965,PTP,5.02,4519,PC92A6471,Tue,Aug,3,01:50:31,2021
515,5100664,truck,4,VCB43,PTP,5.96,4420,PCFDB2950,Tue,Aug,3,09:35:23,2021
516,3119836,car,2,VC965,PTP,6.23,4838,PCEECD973,Mon,Aug,16,05:42:59,2021
517,5631034,car,2,VC965,PTP,6.62,4203,PC5295A46,Fri,Jul,30,16:54:19,2021
518,8228986,truck,4,VCB43,PTE,4.06,4447,PC6B030C6,Tue,Aug,17,11:29:11,2021
519,434238,car,2,VC965,PTC,3.07,4159,PC5631507,Wed,Aug,4,07:19:27,2021
520,7664842,truck,4,VCB43,PTP,4.03,4276,PC4E15B39,Sat,Jul,31,15:12:19,2021
521,7262675,car,2,VC965,PTE,6.29,4037,PC0A50259,Tue,Aug,3,13:29:48,2021
522,9771276,car,2,VC965,PTP,0.65,4332,PC3B258E9,Sat,Aug,14,01:05:23,2021
523,9842071,truck,4,VCB43,PTE,5.88,4654,PCBA5D8AB,Sun,Aug,22,08:29:54,2021
524,1914947,truck,4,VCB43,PTC,0.35,4787,PC1BDA119,Wed,Aug,4,04:09:56,2021
525,1955268,car,2,VC965,PTC,4.46,4864,PC259547F,Fri,Jul,30,17:17:39,2021
526,5515957,car,2,VC965,PTC,1.04,4689,PC89C35AD,Sun,Aug,1,07:35:06,2021
